director_name,duration,genres,movie_title,language,budget,imdb_score
Gary Fleder,115.0,Crime|Drama,Things to Do in Denver When You're Dead ,English,7000000.0,6.8
Hsiao-Hsien Hou,105.0,Action|Drama,The Assassin ,Mandarin,15000000.0,6.4
Gregor Jordan,98.0,Comedy|Crime|Drama|Thriller|War,Buffalo Soldiers ,English,15000000.0,6.9
Russell Mulcahy,88.0,Action|Drama|Thriller,Silent Trigger ,English,9000000.0,5.6
Ryûhei Kitamura,103.0,Fantasy|Horror|Mystery,The Midnight Meat Train ,English,15000000.0,6.1
Darrell Roodt,104.0,Biography|Drama|History,Winnie Mandela ,English,15000000.0,6.0
Dito Montiel,90.0,Crime|Drama|Thriller,The Son of No One ,English,15000000.0,5.1
Stefan Ruzowitzky,105.0,Action|Comedy|Drama|War,All the Queen's Men ,English,25000000.0,4.5
Jake Paltrow,93.0,Comedy|Drama|Fantasy|Music|Romance,The Good Night ,English,15000000.0,5.9
Anthony Silverston,85.0,Adventure|Animation|Family,Khumba ,English,20000000.0,5.8
Gabe Ibáñez,109.0,Action|Sci-Fi|Thriller,Automata ,English,7000000.0,6.1
Gerry Lively,105.0,Action|Adventure|Fantasy,Dungeons & Dragons: Wrath of the Dragon God ,English,15000000.0,4.9
Daniele Luchetti,98.0,Biography,Chiamatemi Francesco - Il Papa della gente ,Spanish,15000000.0,5.7
Tung-Shing Yee,119.0,Action|Crime|Drama|Thriller,Shinjuku Incident ,Mandarin,15000000.0,7.1
Julien Temple,124.0,Biography|Drama,Pandaemonium ,English,15000000.0,6.6
Harold Ramis,101.0,Comedy|Fantasy|Romance,Groundhog Day ,English,14600000.0,8.1
Gregory Jacobs,115.0,Comedy|Drama|Music,Magic Mike XXL ,English,14800000.0,5.7
Baz Luhrmann,120.0,Drama|Romance,Romeo + Juliet ,English,14500000.0,6.8
Gilles Paquet-Brenner,111.0,Drama|War,Sarah's Key ,French,10000000.0,7.5
Peter Cousens,94.0,Drama|Family|Music,Freedom ,English,14500000.0,6.2
Clint Eastwood,131.0,Drama|Western,Unforgiven ,English,14400000.0,8.3
Lars von Trier,139.0,Drama,Manderlay ,English,14200000.0,7.4
Danny Boyle,120.0,Drama|Romance,Slumdog Millionaire ,English,15000000.0,8.0
Adrian Lyne,119.0,Drama|Romance|Thriller,Fatal Attraction ,English,14000000.0,6.9
Garry Marshall,125.0,Comedy|Romance,Pretty Woman ,English,14000000.0,6.9
John Cornell,108.0,Action|Adventure|Comedy,Crocodile Dundee II ,English,15800000.0,5.5
Vidhu Vinod Chopra,101.0,Action|Crime|Drama|Mystery|Thriller,Broken Horses ,English,15000000.0,5.7
Oliver Stone,145.0,Biography|Drama|War,Born on the Fourth of July ,English,14000000.0,7.2
Jon Turteltaub,98.0,Adventure|Comedy|Family|Sport,Cool Runnings ,English,15000000.0,6.9
Patrick Lussier,101.0,Horror|Thriller,My Bloody Valentine ,English,15000000.0,5.5
Ole Bornedal,92.0,Horror|Thriller,The Possession ,English,14000000.0,5.9
Ted Kotcheff,93.0,Action|Adventure|Drama,First Blood ,English,14000000.0,7.7
Sylvain White,109.0,Drama|Music|Romance,Stomp the Yard ,English,14000000.0,5.2
Lewis Gilbert,123.0,Action|Adventure|Sci-Fi|Thriller,The Spy Who Loved Me ,English,14000000.0,7.1
Jamie Blanks,99.0,Horror|Mystery|Thriller,Urban Legend ,English,14000000.0,5.5
Stephen Frears,119.0,Drama|Romance,Dangerous Liaisons ,English,14000000.0,7.7
Randal Kleiser,107.0,Adventure|Drama,White Fang ,English,14000000.0,6.7
Bruce McCulloch,81.0,Comedy|Romance,Superstar ,English,14000000.0,5.0
Phyllida Lloyd,105.0,Biography|Drama|History,The Iron Lady ,English,13000000.0,6.4
Mike Nawrocki,82.0,Adventure|Animation|Comedy|Drama|Family|Musical,Jonah: A VeggieTales Movie ,English,14000000.0,6.6
John Singleton,109.0,Drama|Romance,Poetic Justice ,English,14000000.0,5.9
Kevin Bray,95.0,Action|Comedy|Crime|Thriller,All About the Benjamins ,English,14000000.0,5.7
Wes Craven,100.0,Comedy|Fantasy|Horror|Romance,Vampire in Brooklyn ,English,20000000.0,4.5
John Boorman,118.0,Horror,Exorcist II: The Heretic ,English,14000000.0,3.7
Courtney Solomon,91.0,Horror|Mystery|Thriller,An American Haunting ,English,14000000.0,5.0
David Zucker,90.0,Comedy|Romance,My Boss's Daughter ,English,14000000.0,4.6
David Twohy,108.0,Adventure|Mystery|Thriller,A Perfect Getaway ,English,14000000.0,6.5
Rick Famuyiwa,103.0,Comedy|Romance,Our Family Wedding ,English,14000000.0,4.9
Alan Cohn,96.0,Comedy,Dead Man on Campus ,English,14000000.0,6.0
Franco Zeffirelli,117.0,Comedy|Drama|War,Tea with Mussolini ,English,12000000.0,6.9
Tom Holland,93.0,Fantasy|Horror,Thinner ,English,8500000.0,5.7
Martin Scorsese,136.0,Drama|Music|Musical|Romance,"New York, New York ",English,14000000.0,6.7
Spike Lee,115.0,Comedy|Drama,Crooklyn ,English,14000000.0,6.9
James Isaac,85.0,Action|Horror|Sci-Fi|Thriller,Jason X ,English,11000000.0,4.4
Shawn Levy,88.0,Adventure|Comedy|Family,Big Fat Liar ,English,15000000.0,5.4
Emilio Estevez,112.0,Drama|History,Bobby ,English,14000000.0,7.0
Mark Waters,86.0,Comedy|Mystery|Romance,Head Over Heels ,English,14000000.0,5.4
Josh Schwartz,86.0,Adventure|Comedy,Fun Size ,English,14000000.0,5.4
Todd Field,137.0,Drama|Romance,Little Children ,English,26000000.0,7.6
Davis Guggenheim,90.0,Drama|Mystery|Thriller,Gossip ,English,24000000.0,5.9
Tony Goldwyn,107.0,Drama,A Walk on the Moon ,English,14000000.0,6.6
Phillip Noyce,98.0,Biography|Drama|History,Catch a Fire ,English,14000000.0,6.7
Stephen Carpenter,84.0,Drama|Horror|Mystery|Thriller,Soul Survivors ,English,14000000.0,3.9
James Ivory,139.0,Biography|Drama|History|Romance,Jefferson in Paris ,English,14000000.0,5.7
James Fargo,127.0,Action|Adventure|History,Caravans ,English,14000000.0,6.5
Mike Leigh,150.0,Biography|Drama|History,Mr. Turner ,English,8200000.0,6.8
Chao-Bin Su,117.0,Action,Reign of Assassins ,Mandarin,12000000.0,6.9
Neil Burger,115.0,Comedy|Drama|War,The Lucky Ones ,English,15000000.0,7.0
Rob Reiner,90.0,Comedy|Drama|Romance,Flipped ,English,14000000.0,7.7
Ang Lee,134.0,Drama|Romance,Brokeback Mountain ,English,14000000.0,7.7
Amy Heckerling,97.0,Comedy|Romance,Clueless ,English,12000000.0,6.8
Todd Haynes,107.0,Drama|Romance,Far from Heaven ,English,13500000.0,7.4
Steve Pink,99.0,Comedy|Sci-Fi,Hot Tub Time Machine 2 ,English,14000000.0,5.1
Philip Kaufman,124.0,Biography|Drama,Quills ,English,13500000.0,7.4
Martin McDonagh,110.0,Comedy|Crime,Seven Psychopaths ,English,15000000.0,7.2
Alejandro Amenábar,125.0,Biography|Drama|Romance,The Sea Inside ,Spanish,10000000.0,8.1
Barry Levinson,121.0,Biography|Comedy|Drama|War,"Good Morning, Vietnam ",English,13000000.0,7.3
Hyung-rae Shim,100.0,Comedy,The Last Godfather ,English,13400000.0,3.6
Darren Aronofsky,108.0,Drama|Thriller,Black Swan ,English,13000000.0,8.0
Thomas Carter,112.0,Drama|Music|Romance,Save the Last Dance ,English,13000000.0,6.1
Renny Harlin,99.0,Fantasy|Horror|Thriller,A Nightmare on Elm Street 4: The Dream Master ,English,7000000.0,5.7
Patricia Riggen,109.0,Drama,Miracles from Heaven ,English,13000000.0,6.8
Danny Leiner,83.0,Comedy|Mystery,"Dude, Where's My Car? ",English,13000000.0,5.5
Christopher Cain,107.0,Action|Crime|Drama|Thriller|Western,Young Guns ,English,13000000.0,6.8
Theodore Melfi,102.0,Comedy|Drama,St. Vincent ,English,13000000.0,7.3
Steve Pink,100.0,Comedy|Romance,About Last Night ,English,12500000.0,6.1
Gil Junger,97.0,Comedy|Drama|Romance,10 Things I Hate About You ,English,16000000.0,7.2
Ed Decter,92.0,Comedy,The New Guy ,English,13000000.0,5.9
Gene Quintano,84.0,Action|Comedy|Crime,Loaded Weapon 1 ,English,8200000.0,6.1
Jaume Collet-Serra,86.0,Drama|Horror|Thriller,The Shallows ,English,17000000.0,6.8
Eric Bress,120.0,Sci-Fi|Thriller,The Butterfly Effect ,English,13000000.0,7.7
Chris Koch,89.0,Adventure|Comedy|Family,Snow Day ,English,13000000.0,4.9
Preston A. Whitmore II,117.0,Comedy|Drama|Romance,This Christmas ,English,13000000.0,6.1
Kirk Wong,91.0,Action|Comedy|Crime|Thriller,The Big Hit ,English,13000000.0,6.1
Bronwen Hughes,100.0,Comedy|Drama|Family,Harriet the Spy ,English,13000000.0,5.9
John Lafia,72.0,Fantasy|Horror,Child's Play 2 ,English,13000000.0,5.7
Sam Miller,84.0,Crime|Thriller,No Good Deed ,English,13200000.0,5.6
Frank Darabont,126.0,Horror,The Mist ,English,18000000.0,7.2
Alex Garland,108.0,Drama|Mystery|Sci-Fi|Thriller,Ex Machina ,English,15000000.0,7.7
Spike Jonze,112.0,Comedy|Drama|Fantasy,Being John Malkovich ,English,13000000.0,7.8
Mark Brown,90.0,Comedy|Romance,Two Can Play That Game ,English,6000000.0,6.1
Dave Green,91.0,Adventure|Family|Sci-Fi,Earth to Echo ,English,13000000.0,5.8
John Stockwell,135.0,Drama|Romance,Crazy/Beautiful ,English,14000000.0,6.5
Clint Eastwood,141.0,Drama|History|War,Letters from Iwo Jima ,Japanese,19000000.0,7.9
Michael Polish,104.0,Adventure|Drama|Sci-Fi,The Astronaut Farmer ,English,13000000.0,6.3
Daisy von Scherler Mayer,84.0,Comedy|Romance,Woo ,English,13000000.0,3.8
Lenny Abrahamson,118.0,Drama,Room ,English,13000000.0,8.3
Bob Saget,82.0,Comedy,Dirty Work ,English,13000000.0,6.4
John Waters,95.0,Comedy|Crime|Thriller,Serial Mom ,English,13000000.0,6.7
Andrew Fleming,94.0,Comedy,Dick ,English,13000000.0,6.1
Craig Bolotin,99.0,Drama|Thriller,Light It Up ,English,13000000.0,6.0
Mark Christopher,121.0,Drama|Music,54 ,English,13000000.0,5.8
Blair Hayes,84.0,Adventure|Comedy|Romance|Sci-Fi,Bubble Boy ,English,13000000.0,5.6
Jez Butterworth,93.0,Comedy|Crime|Thriller,Birthday Girl ,English,13000000.0,6.1
Jon Lucas,93.0,Comedy,21 & Over ,English,13000000.0,5.9
Olivier Assayas,120.0,Comedy|Drama|Romance,"Paris, je t'aime ",French,13000000.0,7.3
Rod Lurie,112.0,Drama|Sport,Resurrecting the Champ ,English,13000000.0,6.8
Paul Weitz,107.0,Comedy|Drama|Romance,Admission ,English,13000000.0,5.7
Atom Egoyan,96.0,Drama|Mystery|Romance|Thriller,Chloe ,English,11000000.0,6.3
Paul Mazursky,91.0,Comedy|Crime|Drama,Faithful ,English,13000000.0,5.9
Jim Sheridan,105.0,Drama|Thriller,Brothers ,English,26000000.0,7.1
Sidney Lumet,125.0,Biography|Comedy|Crime|Drama,Find Me Guilty ,English,13000000.0,7.1
Stephen Chbosky,102.0,Drama|Romance,The Perks of Being a Wallflower ,English,13000000.0,8.0
Jon Hess,87.0,Action,Excessive Force ,English,3000000.0,5.1
Douglas McGrath,118.0,Biography|Crime|Drama,Infamous ,English,13000000.0,7.1
Michael Winterbottom,115.0,Drama|Romance|Western,The Claim ,English,20000000.0,6.5
Mark Neveldine,91.0,Horror|Thriller,The Vatican Tapes ,English,8495000.0,4.5
Joe Cornish,88.0,Action|Comedy|Sci-Fi|Thriller,Attack the Block ,English,13000000.0,6.6
Angelina Jolie Pitt,127.0,Drama|Romance|War,In the Land of Blood and Honey ,Bosnian,13000000.0,4.3
Brad Anderson,94.0,Crime|Thriller,The Call ,English,13000000.0,6.7
John H. Lee,115.0,Action|Drama|History|War,Operation Chromite ,English,12620000.0,6.8
John Stainton,90.0,Action|Adventure|Comedy|Family,The Crocodile Hunter: Collision Course ,English,13000000.0,5.4
Glenn Ficarra,102.0,Biography|Comedy|Crime|Drama|Romance,I Love You Phillip Morris ,English,13000000.0,6.6
Jean-Jacques Annaud,100.0,Adventure|Drama|History,Quest for Fire ,None,12500000.0,7.4
Denzel Washington,117.0,Biography|Drama,Antwone Fisher ,English,12500000.0,7.3
Michael Hoffman,109.0,Drama,The Emperor's Club ,English,12500000.0,6.9
Tony Scott,121.0,Action|Crime|Drama|Romance|Thriller,True Romance ,English,13000000.0,8.0
Benedek Fliegauf,111.0,Drama|Romance|Sci-Fi,Womb ,English,3660000.0,6.4
James Foley,100.0,Crime|Drama|Mystery,Glengarry Glen Ross ,English,12500000.0,7.8
Michael Winterbottom,109.0,Crime|Drama|Thriller,The Killer Inside Me ,English,13000000.0,6.1
Paul Schrader,93.0,Fantasy|Horror|Thriller,Cat People ,English,18000000.0,6.1
Stewart Hendler,101.0,Horror|Mystery,Sorority Row ,English,16000000.0,5.1
Craig Gillespie,106.0,Comedy|Drama|Romance,Lars and the Real Girl ,English,12000000.0,7.4
Mark Herman,94.0,Drama|War,The Boy in the Striped Pajamas ,English,12500000.0,7.8
Lars von Trier,140.0,Crime|Drama|Musical,Dancer in the Dark ,English,12800000.0,8.0
Gillian Armstrong,132.0,Drama|Romance,Oscar and Lucinda ,English,16000000.0,6.7
Abel Ferrara,99.0,Crime|Drama,The Funeral ,English,12500000.0,6.6
Brian Koppelman,90.0,Comedy|Drama|Romance,Solitary Man ,English,15000000.0,6.4
Ethan Maniquis,105.0,Action|Crime|Thriller,Machete ,English,10500000.0,6.7
George Hickenlooper,108.0,Biography|Comedy|Crime|Drama,Casino Jack ,English,15000000.0,6.2
Don Bluth,69.0,Adventure|Animation|Family,The Land Before Time ,English,12500000.0,7.3
Je-kyu Kang,148.0,Action|Drama|War,Tae Guk Gi: The Brotherhood of War ,Korean,12800000.0,8.1
William Dear,118.0,Comedy|Drama|Family|Sport,The Perfect Game ,English,12500000.0,7.0
William Friedkin,132.0,Horror,The Exorcist ,English,8000000.0,8.0
Steven Spielberg,130.0,Adventure|Drama|Thriller,Jaws ,English,8000000.0,8.0
Paul Weitz,95.0,Comedy,American Pie ,English,11000000.0,7.0
Stéphane Aubier,80.0,Animation|Comedy|Crime|Drama|Family,Ernest & Celestine ,French,9600000.0,7.9
Michael Ritchie,94.0,Action|Adventure|Comedy|Fantasy|Mystery,The Golden Child ,English,25000000.0,5.9
Tim Story,122.0,Comedy|Romance,Think Like a Man ,English,12000000.0,6.6
Tim Story,102.0,Comedy|Drama,Barbershop ,English,12000000.0,6.3
Nicholas Meyer,116.0,Action|Adventure|Sci-Fi,Star Trek II: The Wrath of Khan ,English,11000000.0,7.7
Tom Shadyac,78.0,Comedy,Ace Ventura: Pet Detective ,English,12000000.0,6.9
John Badham,114.0,Sci-Fi|Thriller,WarGames ,English,12000000.0,7.1
Peter Weir,112.0,Crime|Drama|Romance|Thriller,Witness ,English,12000000.0,7.4
Mike McCoy,110.0,Action|Adventure|Drama|Thriller|War,Act of Valor ,English,12000000.0,6.5
Anne Fletcher,104.0,Crime|Drama|Music|Romance,Step Up ,English,12000000.0,6.5
Mike Judge,81.0,Adventure|Animation|Comedy|Crime,Beavis and Butt-Head Do America ,English,12000000.0,6.8
Quentin Tarantino,154.0,Crime|Thriller,Jackie Brown ,English,12000000.0,7.5
Jon Hurwitz,102.0,Adventure|Comedy,Harold & Kumar Escape from Guantanamo Bay ,English,12000000.0,6.6
Josh Trank,89.0,Drama|Sci-Fi|Thriller,Chronicle ,English,12000000.0,7.1
Barbra Streisand,132.0,Drama|Musical|Romance,Yentl ,English,12000000.0,6.6
Terry Gilliam,103.0,Adventure|Comedy|Fantasy|Sci-Fi,Time Bandits ,English,5000000.0,7.0
Nima Nourizadeh,93.0,Comedy|Crime,Project X ,English,12000000.0,6.7
Mark Romanek,96.0,Drama|Thriller,One Hour Photo ,English,12000000.0,6.8
John Erick Dowdle,89.0,Horror|Sci-Fi|Thriller,Quarantine ,English,12000000.0,6.0
David Moreau,92.0,Horror|Mystery,The Eye ,English,12000000.0,5.4
Christopher Erskin,97.0,Comedy,Johnson Family Vacation ,English,12000000.0,4.3
Jesse Dylan,93.0,Comedy|Fantasy,How High ,English,12000000.0,6.2
Brian Henson,89.0,Comedy|Drama|Family|Fantasy|Musical,The Muppet Christmas Carol ,English,12000000.0,7.7
Julie Taymor,123.0,Biography|Drama|Romance,Frida ,English,12000000.0,7.4
Dan Cutforth,93.0,Documentary|Music,Katy Perry: Part of Me ,English,12000000.0,5.9
Josh Boone,133.0,Drama|Romance,The Fault in Our Stars ,English,12000000.0,7.8
John Dahl,121.0,Crime|Drama,Rounders ,English,12000000.0,7.4
Chris Rock,102.0,Comedy|Romance,Top Five ,English,12000000.0,6.5
John Frankenheimer,102.0,Horror|Sci-Fi,Prophecy ,English,12000000.0,5.4
David Koepp,99.0,Horror|Mystery|Thriller,Stir of Echoes ,English,12000000.0,7.0
Stephen Frears,98.0,Biography|Drama,Philomena ,English,12000000.0,7.6
Mike Binder,118.0,Comedy|Drama,The Upside of Anger ,English,9000000.0,6.9
Franklin J. Schaffner,125.0,Drama|Thriller,The Boys from Brazil ,English,12000000.0,7.0
Elizabeth Allen Rosenbaum,104.0,Comedy|Family|Fantasy|Romance,Aquamarine ,English,12000000.0,5.3
Jake Schreier,109.0,Drama|Mystery|Romance,Paper Towns ,English,12000000.0,6.4
Alexander Payne,115.0,Adventure|Comedy|Drama,Nebraska ,English,12000000.0,7.8
Ernest R. Dickerson,92.0,Action|Fantasy|Horror|Thriller,Tales from the Crypt: Demon Knight ,English,13000000.0,6.7
Tim Hill,91.0,Comedy|Crime|Family,Max Keeble's Big Move ,English,12000000.0,5.3
Jason Reitman,94.0,Comedy|Drama,Young Adult ,English,12000000.0,6.3
Mark Neveldine,93.0,Action|Crime|Thriller,Crank ,English,12000000.0,7.0
Richard LaGravenese,100.0,Comedy|Drama|Romance,Living Out Loud ,English,12000000.0,6.6
Bob Rafelson,122.0,Crime|Drama|Romance|Thriller,The Postman Always Rings Twice ,English,12000000.0,6.6
Wallace Wolodarsky,93.0,Comedy,Sorority Boys ,English,12000000.0,5.4
Richard Curtis,123.0,Drama|Fantasy|Romance,About Time ,English,12000000.0,7.8
Nicholas Jarecki,107.0,Drama|Thriller,Arbitrage ,English,12000000.0,6.6
Dean Israelite,106.0,Sci-Fi|Thriller,Project Almanac ,English,12000000.0,6.4
Darnell Martin,109.0,Biography|Drama|Music,Cadillac Records ,English,12000000.0,7.0
Scott Alexander,81.0,Comedy|Crime,Screwed ,English,10000000.0,5.7
Stuart Gordon,95.0,Action|Crime|Sci-Fi|Thriller,Fortress ,English,8000000.0,5.9
Christopher Guest,86.0,Comedy,For Your Consideration ,English,12000000.0,6.3
Woody Allen,113.0,Comedy|Drama,Celebrity ,English,12000000.0,6.3
Ryan Murphy,122.0,Comedy|Drama,Running with Scissors ,English,12000000.0,6.2
Spike Lee,108.0,Comedy|Drama,Girl 6 ,English,12000000.0,5.0
Jane Campion,113.0,Mystery|Thriller,In the Cut ,English,12000000.0,5.3
James Gray,110.0,Drama|Romance,Two Lovers ,English,12000000.0,7.1
Fred Schepisi,109.0,Drama,Last Orders ,English,12000000.0,7.0
Roger Spottiswoode,100.0,Adventure|Crime|Thriller,The Pursuit of D.B. Cooper ,English,12000000.0,5.7
Antonia Bird,101.0,Fantasy|Horror|Thriller,Ravenous ,English,12000000.0,7.1
Jon Poll,97.0,Comedy|Drama|Romance,Charlie Bartlett ,English,12000000.0,7.0
Peter Care,104.0,Comedy|Drama,The Dangerous Lives of Altar Boys ,English,12000000.0,7.1
Chan-wook Park,99.0,Drama|Thriller,Stoker ,English,12000000.0,6.8
Kar-Wai Wong,129.0,Drama|Romance|Sci-Fi,2046 ,Cantonese,12000000.0,7.5
Ira Sachs,91.0,Crime|Drama|Romance,Married Life ,English,12000000.0,6.3
Carroll Ballard,100.0,Adventure|Drama|Family,Duma ,English,12000000.0,7.3
Neil Jordan,111.0,Drama|Mystery|Romance,Ondine ,English,12000000.0,6.8
Takeshi Kitano,114.0,Crime|Drama|Thriller,Brother ,English,10000000.0,7.2
Anthony Russo,86.0,Comedy|Crime,Welcome to Collinwood ,English,12000000.0,6.4
Sidney Lumet,107.0,Comedy|Drama,Critical Care ,English,12000000.0,6.0
Vadim Perelman,90.0,Drama|Mystery|Thriller,The Life Before Her Eyes ,English,8000000.0,6.4
Marco Kreuzpaintner,120.0,Crime|Drama|Thriller,Trade ,English,12000000.0,7.5
Alan Rudolph,110.0,Comedy,Breakfast of Champions ,English,12000000.0,4.6
Vincenzo Natali,95.0,Mystery|Romance|Sci-Fi|Thriller,Cypher ,English,7500000.0,6.8
Chuan Lu,132.0,Drama|History|War,City of Life and Death ,Mandarin,12000000.0,7.7
Takashi Yamazaki,138.0,Action|Adventure|Drama|Sci-Fi,Space Battleship Yamato ,Japanese,12000000.0,6.1
Renny Harlin,113.0,Action|Drama|War,5 Days of War ,English,20000000.0,5.6
Christopher Smith,99.0,Fantasy|Mystery|Thriller,Triangle ,English,12000000.0,6.9
Timothy Hines,111.0,Drama,10 Days in a Madhouse ,English,12000000.0,7.5
Randall Wallace,99.0,Biography|Drama,Heaven Is for Real ,English,12000000.0,5.8
Guy Ritchie,104.0,Comedy|Crime,Snatch ,English,6000000.0,8.3
Mary Lambert,103.0,Fantasy|Horror,Pet Sematary ,English,11500000.0,6.6
Akira Kurosawa,134.0,Drama,Madadayo ,Japanese,11900000.0,7.5
Jamie Thraves,100.0,Drama|Thriller,The Cry of the Owl ,English,11500000.0,6.0
Mabel Cheung,130.0,Drama,A Tale of Three Cities ,Chinese,12000000.0,6.2
Joe Dante,106.0,Comedy|Fantasy|Horror,Gremlins ,English,11000000.0,7.2
George Lucas,125.0,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode IV - A New Hope ,English,11000000.0,8.7
Dan Mazer,109.0,Comedy,Dirty Grandpa ,English,11500000.0,6.0
Kenny Ortega,112.0,Comedy|Drama|Family|Music|Musical|Romance,High School Musical 3: Senior Year ,English,11000000.0,4.5
David O. Russell,116.0,Biography|Drama|Sport,The Fighter ,English,25000000.0,7.9
Jonathan Lynn,120.0,Comedy|Crime,My Cousin Vinny ,English,11000000.0,7.5
R.J. Cutler,107.0,Drama|Fantasy|Music|Romance,If I Stay ,English,11000000.0,6.8
Brian Trenchard-Smith,92.0,Action|Comedy|Crime,Drive Hard ,English,12000000.0,4.3
David S. Ward,107.0,Comedy|Sport,Major League ,English,11000000.0,7.2
Oliver Parker,100.0,Comedy,St. Trinian's ,English,13500000.0,5.8
